fold,case,DSC_LV,DSC_MYO,ASSD_LVEndo,ASSD_LVEpi,HD_LVEndo,HD_LVEpi,Jac_neg_pct
3,P006-1,0.888455,0.7735198,1.411773681640625,3.148017168045044,5.590169906616211,10.228636741638184,1.0728624131944444
3,P006-2,0.79829895,0.6714372,2.425391674041748,3.574958562850952,8.0,15.051993370056152,0.96435546875
3,P006-3,0.8723621,0.79212135,2.223064422607422,2.6117892265319824,8.0,10.0,0.8463541666666666
3,P006-4,0.8955316,0.7802842,1.4029264450073242,2.738832950592041,5.590169906616211,8.474225997924805,0.9419759114583334
3,P007-1,0.8898961,0.73363703,1.6772361993789673,2.268887758255005,8.0,8.0,1.7605251736111112
3,P007-2,0.8758424,0.7254761,1.9886915683746338,2.6569671630859375,8.0,8.003905296325684,1.300048828125
3,P007-3,0.93001145,0.78877115,0.5739741325378418,1.3763444423675537,2.7950849533081055,7.071067810058594,1.0654025607638888
3,P007-4,0.89761007,0.7455789,1.5613549947738647,2.2018446922302246,8.0,8.0,1.0938856336805556
3,P008-1,0.77637166,0.77863616,2.4784812927246094,2.9901342391967773,9.762811660766602,8.838834762573242,1.6981336805555556
3,P008-2,0.7845047,0.7646603,2.372795820236206,2.879533290863037,8.385254859924316,8.923284530639648,1.4207628038194444
3,P008-3,0.82814884,0.84714705,2.2883992195129395,1.9087704420089722,8.0,8.0,1.2430826822916665
3,P008-4,0.8500899,0.7895327,1.8728997707366943,2.8776538372039795,8.0,8.746427536010742,1.6153971354166667
3,P009-1,0.8922755,0.76149356,1.2492154836654663,2.3286635875701904,6.342830657958984,9.013877868652344,1.1210123697916665
3,P009-2,0.85767907,0.59180534,1.609754204750061,3.453423023223877,7.905694007873535,14.142135620117188,1.3671875
